cfg,id,providers_jsd,providers_decision,Delta_norm,Delta_decision,n_frag
partial_DP3,Q0116,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0120,0.33670221414768947,ok,2.9967285523552984,ok,1
partial_DP3,Q0099,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0121,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0095,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0128,,no_data,15650000000.0,alert,0
partial_DP3,Q0100,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0127,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0111,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0102,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0113,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0082,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0141,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0087,0.3329483657416677,ok,2.914911706378484,ok,2
partial_DP3,Q0131,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0139,0.154297715539573,ok,2.081391393089279,ok,4
partial_DP3,Q0062,0.16479824649134034,ok,15589999999.999998,alert,3
partial_DP3,Q0068,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0169,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0159,0.12400479829851802,ok,1.690795825038162,ok,2
partial_DP3,Q0122,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0069,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0129,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0112,0.16588558825177135,ok,1.6638169430873986,ok,3
partial_DP3,Q0158,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0143,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0123,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0077,,no_data,15619999999.999998,alert,0
partial_DP3,Q0093,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0149,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0140,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0108,0.33670221414768947,ok,2.9967285523552984,ok,1
partial_DP3,Q0170,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0157,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0148,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0154,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0091,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0153,,no_data,3.5348305134899736,ok,0
partial_DP3,Q0175,,no_data,15650000000.0,alert,0
partial_DP3,Q0156,,no_data,1790000000.0,alert,0
partial_DP3,Q0145,,no_data,1629999999.9999998,alert,0
partial_DP3,Q0070,,no_data,3.5348305134899736,ok,0
